Date,Currency,Change
September 1 2020,South African rand,16742.49743
September 1 2020,Australian dollar,1280.733471
October 1 2020,US dollar,741.5929204
October 1 2020,Euro,1082.129832
October 1 2020,Japanese yen,365.4876995
October 1 2020,Pound sterling,1235.320687
October 1 2020,Canadian dollar,859.3098218
October 1 2020,Swiss franc,386.3737486
October 1 2020,Indian rupee,7659.930838
October 1 2020,Chinese renmimbi,1449.86839
October 1 2020,South African rand,16176.00206
October 1 2020,Australian dollar,1267.820248
