Date,Currency,Change
April 7 2000,Swiss franc,0.28316271
April 7 2000,Indian rupee,-3.191438801
April 7 2000,Chinese renmimbi,-3.482856192
April 7 2000,South African rand,3.490401396
April 7 2000,Australian dollar,6.412005457
April 10 2000,US dollar,-2.755769893
April 10 2000,Euro,2.868135712
April 10 2000,Japanese yen,2.353021092
April 10 2000,Pound sterling,-0.279642058
April 10 2000,Canadian dollar,-1.789122137
April 10 2000,Swiss franc,0.958396863
April 10 2000,Indian rupee,-2.49437597
April 10 2000,Chinese renmimbi,-2.754660453
April 10 2000,South African rand,4.064628723
April 10 2000,Australian dollar,7.207821737
April 11 2000,US dollar,-2.686875646
April 11 2000,Euro,2.623294858
April 11 2000,Japanese yen,2.626091091
April 11 2000,Pound sterling,-0.503355705
April 11 2000,Canadian dollar,-1.312022901
April 11 2000,Swiss franc,0.522761926
April 11 2000,Indian rupee,-2.37872691
April 11 2000,Chinese renmimbi,-2.675599201
April 11 2000,South African rand,4.886561955
April 11 2000,Australian dollar,7.821737153
April 12 2000,US dollar,-3.410265243
April 12 2000,Euro,2.378454005
April 12 2000,Japanese yen,0.853853208
April 12 2000,Pound sterling,-1.174496644
April 12 2000,Canadian dollar,-2.194656489
April 12 2000,Swiss franc,0.34850795
April 12 2000,Indian rupee,-3.104305947
April 12 2000,Chinese renmimbi,-3.395472703
April 12 2000,South African rand,3.749366661
April 12 2000,Australian dollar,6.730331969
April 13 2000,US dollar,-3.065794006
April 13 2000,Euro,3.008044771
April 13 2000,Japanese yen,1.21828618
April 13 2000,Pound sterling,-0.950782998
April 13 2000,Canadian dollar,-1.717557252
April 13 2000,Swiss franc,0.958396863
April 13 2000,Indian rupee,-2.692405184
April 13 2000,Chinese renmimbi,-3.054260985
April 13 2000,South African rand,4.042110004
April 13 2000,Australian dollar,7.207821737
April 14 2000,US dollar,-2.859111264
April 14 2000,Euro,3.182931095
April 14 2000,Japanese yen,0.433040111
April 14 2000,Pound sterling,-0.615212528
April 14 2000,Canadian dollar,-0.811068702
April 14 2000,Swiss franc,0.871269876
April 14 2000,Indian rupee,-2.484870568
April 14 2000,Chinese renmimbi,-2.84620506
April 14 2000,South African rand,4.340483027
April 14 2000,Australian dollar,7.253296953
April 17 2000,US dollar,-2.928005512
April 17 2000,Euro,3.21790836
April 17 2000,Japanese yen,-0.239785348
April 17 2000,Pound sterling,-0.67114094
April 17 2000,Canadian dollar,-0.26240458
April 17 2000,Swiss franc,0.849488129
April 17 2000,Indian rupee,-2.582300941
April 17 2000,Chinese renmimbi,-2.933588549
April 17 2000,South African rand,5.066711704
April 17 2000,Australian dollar,8.481127785
April 18 2000,US dollar,-3.169135377
April 18 2000,Euro,3.567681007
April 18 2000,Japanese yen,-0.355262711
April 18 2000,Pound sterling,-0.33557047
April 18 2000,Canadian dollar,-0.620229008
April 18 2000,Swiss franc,1.437595295
April 18 2000,Indian rupee,-2.818351763
April 18 2000,Chinese renmimbi,-3.162450067
April 18 2000,South African rand,4.841524517
April 18 2000,Australian dollar,7.412460209
April 19 2000,US dollar,-3.065794006
April 19 2000,Euro,4.616998951
April 19 2000,Japanese yen,-0.070644975
April 19 2000,Pound sterling,-0.391498881
April 19 2000,Canadian dollar,-0.978053435
April 19 2000,Swiss franc,2.395992159
April 19 2000,Indian rupee,-2.729634676
April 19 2000,Chinese renmimbi,-3.070905459
April 19 2000,South African rand,4.942858751
April 19 2000,Australian dollar,7.185084129
April 20 2000,US dollar,-3.582500861
April 20 2000,Euro,4.197271773
April 20 2000,Japanese yen,0.152158408
April 20 2000,Pound sterling,-0.950782998
April 20 2000,Canadian dollar,-1.717557252
April 20 2000,Swiss franc,2.025702461
April 20 2000,Indian rupee,-3.207281138
April 20 2000,Chinese renmimbi,-3.591045273
April 20 2000,South African rand,5.522715757
April 20 2000,Australian dollar,7.048658481
April 21 2000,US dollar,-3.582500861
April 21 2000,Euro,4.197271773
April 21 2000,Japanese yen,0.152158408
April 21 2000,Pound sterling,-0.950782998
April 21 2000,Canadian dollar,-1.717557252
April 21 2000,Swiss franc,2.025702461
April 21 2000,Indian rupee,-3.207281138
April 21 2000,Chinese renmimbi,-3.591045273
April 21 2000,South African rand,5.522715757
April 21 2000,Australian dollar,7.048658481
April 24 2000,US dollar,-3.582500861
April 24 2000,Euro,4.162294509
April 24 2000,Japanese yen,0.209217811
April 24 2000,Pound sterling,-0.950782998
April 24 2000,Canadian dollar,-1.455152672
April 24 2000,Swiss franc,1.851448486
April 24 2000,Indian rupee,-3.239757929
April 24 2000,Chinese renmimbi,-3.595206391
April 24 2000,South African rand,6.226425716
April 24 2000,Australian dollar,6.844020009
April 25 2000,US dollar,-3.720289356
April 25 2000,Euro,5.421476041
April 25 2000,Japanese yen,0.358998743
April 25 2000,Pound sterling,-1.062639821
April 25 2000,Canadian dollar,-1.884541985
April 25 2000,Swiss franc,3.267262034
April 25 2000,Indian rupee,-3.354614873
April 25 2000,Chinese renmimbi,-3.71171771
April 25 2000,South African rand,5.736643585
April 25 2000,Australian dollar,6.548431105
April 26 2000,US dollar,-4.857044437
April 26 2000,Euro,4.616998951
April 26 2000,Japanese yen,-0.070644975
April 26 2000,Pound sterling,-2.293064877
April 26 2000,Canadian dollar,-2.838740458
April 26 2000,Swiss franc,2.483119146
April 26 2000,Indian rupee,-4.457241532
April 26 2000,Chinese renmimbi,-4.843541944
April 26 2000,South African rand,5.511456398
April 26 2000,Australian dollar,6.343792633
April 27 2000,US dollar,-4.925938684
April 27 2000,Euro,5.911157747
April 27 2000,Japanese yen,-0.274088918
April 27 2000,Pound sterling,-2.013422819
April 27 2000,Canadian dollar,-2.60019084
April 27 2000,Swiss franc,3.615769985
April 27 2000,Indian rupee,-4.561800957
April 27 2000,Chinese renmimbi,-4.91011984
April 27 2000,South African rand,6.51353938
April 27 2000,Australian dollar,6.775807185
April 28 2000,US dollar,-5.235962797
April 28 2000,Euro,5.5613851
April 28 2000,Japanese yen,0.961179228
April 28 2000,Pound sterling,-1.677852349
April 28 2000,Canadian dollar,-2.791030534
April 28 2000,Swiss franc,3.071226312
April 28 2000,Indian rupee,-4.882608282
April 28 2000,Chinese renmimbi,-5.234687084
April 28 2000,South African rand,4.976636829
April 28 2000,Australian dollar,7.185084129
May 1 2000,US dollar,-5.235962797
May 1 2000,Euro,5.911157747
May 1 2000,Japanese yen,1.690045172
May 1 2000,Pound sterling,-0.950782998
May 1 2000,Canadian dollar,-3.029580153
May 1 2000,Swiss franc,3.049444565
May 1 2000,Indian rupee,-4.909540255
May 1 2000,Chinese renmimbi,-5.234687084
May 1 2000,South African rand,5.12863818
May 1 2000,Australian dollar,7.844474761
May 2 2000,US dollar,-5.098174302
May 2 2000,Euro,6.121021336
May 2 2000,Japanese yen,1.865978331
May 2 2000,Pound sterling,-1.342281879
May 2 2000,Canadian dollar,-2.385496183
May 2 2000,Swiss franc,2.918754084
May 2 2000,Indian rupee,-4.766167105
May 2 2000,Chinese renmimbi,-5.097370173
May 2 2000,South African rand,5.100489782
May 2 2000,Australian dollar,6.821282401
May 3 2000,US dollar,-5.063727179
May 3 2000,Euro,8.114725428
May 3 2000,Japanese yen,2.089800632
May 3 2000,Pound sterling,-1.342281879
May 3 2000,Canadian dollar,-2.075381679
May 3 2000,Swiss franc,3.964277935
May 3 2000,Indian rupee,-4.709134692
May 3 2000,Chinese renmimbi,-5.047436751
May 3 2000,South African rand,6.125091482
May 3 2000,Australian dollar,6.025466121
May 4 2000,US dollar,-3.548053738
May 4 2000,Euro,9.758656873
May 4 2000,Japanese yen,2.759229698
May 4 2000,Pound sterling,1.398210291
May 4 2000,Canadian dollar,0.047709924
May 4 2000,Swiss franc,5.728599434
May 4 2000,Indian rupee,-3.198567853
May 4 2000,Chinese renmimbi,-3.528628495
May 4 2000,South African rand,8.804819006
May 4 2000,Australian dollar,7.503410641
May 5 2000,US dollar,-3.272476748
May 5 2000,Euro,10.00349773
May 5 2000,Japanese yen,3.559080257
May 5 2000,Pound sterling,2.796420582
May 5 2000,Canadian dollar,0.143129771
May 5 2000,Swiss franc,6.164234372
May 5 2000,Indian rupee,-2.94509046
May 5 2000,Chinese renmimbi,-3.270639148
May 5 2000,South African rand,10.16157181
May 5 2000,Australian dollar,7.548885857
May 8 2000,US dollar,-4.271443334
May 8 2000,Euro,8.744316194
May 8 2000,Japanese yen,2.73409639
May 8 2000,Pound sterling,1.621923937
May 8 2000,Canadian dollar,-1.16889313
May 8 2000,Swiss franc,4.813766064
May 8 2000,Indian rupee,-3.919394189
May 8 2000,Chinese renmimbi,-4.252663116
May 8 2000,South African rand,9.474750887
May 8 2000,Australian dollar,7.526148249
May 9 2000,US dollar,-4.822597313
May 9 2000,Euro,7.10038475
May 9 2000,Japanese yen,2.710321638
May 9 2000,Pound sterling,0.838926174
May 9 2000,Canadian dollar,-1.407442748
May 9 2000,Swiss franc,3.593988238
May 9 2000,Indian rupee,-4.402585469
May 9 2000,Chinese renmimbi,-4.814414115
May 9 2000,South African rand,10.08838597
May 9 2000,Australian dollar,7.935425193
May 10 2000,US dollar,-4.374784705
May 10 2000,Euro,6.540748513
May 10 2000,Japanese yen,3.198383317
May 10 2000,Pound sterling,2.06935123
May 10 2000,Canadian dollar,-1.025763359
May 10 2000,Swiss franc,3.419734263
May 10 2000,Indian rupee,-3.126485219
May 10 2000,Chinese renmimbi,-4.373335553
May 10 2000,South African rand,11.15239543
May 10 2000,Australian dollar,8.640291041
May 11 2000,US dollar,-4.650361695
May 11 2000,Euro,7.10038475
May 11 2000,Japanese yen,2.069422274
May 11 2000,Pound sterling,3.07606264
May 11 2000,Canadian dollar,-1.645992366
May 11 2000,Swiss franc,3.724678719
May 11 2000,Indian rupee,-3.79582396
May 11 2000,Chinese renmimbi,-4.668774967
May 11 2000,South African rand,8.506445983
May 11 2000,Australian dollar,8.390177353
May 12 2000,US dollar,-4.684808818
May 12 2000,Euro,6.715634837
May 12 2000,Japanese yen,2.215806813
May 12 2000,Pound sterling,2.06935123
May 12 2000,Canadian dollar,-1.95610687
May 12 2000,Swiss franc,3.223698541
May 12 2000,Indian rupee,-3.743544248
May 12 2000,Chinese renmimbi,-4.706225033
May 12 2000,South African rand,9.58734448
May 12 2000,Australian dollar,8.549340609
May 15 2000,US dollar,-5.235962797
May 15 2000,Euro,4.966771598
May 15 2000,Japanese yen,2.283055395
May 15 2000,Pound sterling,1.565995526
May 15 2000,Canadian dollar,-2.242366412
May 15 2000,Swiss franc,1.764321499
May 15 2000,Indian rupee,-4.19109027
May 15 2000,Chinese renmimbi,-5.259653795
May 15 2000,South African rand,8.973709396
May 15 2000,Australian dollar,9.117780809
May 16 2000,US dollar,-4.925938684
May 16 2000,Euro,6.645680308
May 16 2000,Japanese yen,2.908331352
May 16 2000,Pound sterling,3.131991051
May 16 2000,Canadian dollar,-2.21851145
May 16 2000,Swiss franc,3.1583533
May 16 2000,Indian rupee,-3.871075061
May 16 2000,Chinese renmimbi,-4.93924767
May 16 2000,South African rand,9.823791026
May 16 2000,Australian dollar,8.935879945
May 17 2000,US dollar,-5.92490527
May 17 2000,Euro,7.205316544
May 17 2000,Japanese yen,1.544000272
May 17 2000,Pound sterling,2.460850112
May 17 2000,Canadian dollar,-2.480916031
May 17 2000,Swiss franc,3.419734263
May 17 2000,Indian rupee,-4.875479231
May 17 2000,Chinese renmimbi,-5.94207723
May 17 2000,South African rand,9.277712098
May 17 2000,Australian dollar,9.299681673
May 18 2000,US dollar,-6.028246641
May 18 2000,Euro,6.785589367
May 18 2000,Japanese yen,0.85792888
May 18 2000,Pound sterling,3.020134228
May 18 2000,Canadian dollar,-2.266221374
May 18 2000,Swiss franc,3.397952516
May 18 2000,Indian rupee,-4.985583473
May 18 2000,Chinese renmimbi,-6.037782956
May 18 2000,South African rand,9.846309745
May 18 2000,Australian dollar,9.095043201
May 19 2000,US dollar,-5.890458147
May 19 2000,Euro,7.03043022
May 19 2000,Japanese yen,-0.812417213
May 19 2000,Pound sterling,2.908277405
May 19 2000,Canadian dollar,-2.671755725
May 19 2000,Swiss franc,3.485079503
May 19 2000,Indian rupee,-4.852507842
May 19 2000,Chinese renmimbi,-5.925432756
May 19 2000,South African rand,10.33609188
May 19 2000,Australian dollar,8.685766257
May 22 2000,US dollar,-5.614881157
May 22 2000,Euro,6.016089542
May 22 2000,Japanese yen,-0.284957375
May 22 2000,Pound sterling,2.628635347
May 22 2000,Canadian dollar,-2.123091603
May 22 2000,Swiss franc,2.483119146
May 22 2000,Indian rupee,-4.559424606
May 22 2000,Chinese renmimbi,-5.629993342
May 22 2000,South African rand,9.519788324
May 22 2000,Australian dollar,8.549340609
May 23 2000,US dollar,-5.580434034
May 23 2000,Euro,5.49143057
May 23 2000,Japanese yen,-0.718337126
May 23 2000,Pound sterling,3.691275168
May 23 2000,Canadian dollar,-1.979961832
May 23 2000,Swiss franc,2.657373121
May 23 2000,Indian rupee,-4.452488831
May 23 2000,Chinese renmimbi,-5.613348868
May 23 2000,South African rand,9.153859145
May 23 2000,Australian dollar,8.026375625
May 24 2000,US dollar,-5.718222528
May 24 2000,Euro,5.49143057
May 24 2000,Japanese yen,-0.245559216
May 24 2000,Pound sterling,3.970917226
May 24 2000,Canadian dollar,-1.574427481
May 24 2000,Swiss franc,2.788063603
May 24 2000,Indian rupee,-4.292481227
May 24 2000,Chinese renmimbi,-5.734021305
May 24 2000,South African rand,9.401565051
May 24 2000,Australian dollar,8.935879945
May 25 2000,US dollar,-5.821563899
May 25 2000,Euro,5.421476041
May 25 2000,Japanese yen,-0.080494515
May 25 2000,Pound sterling,3.859060403
May 25 2000,Canadian dollar,-1.789122137
May 25 2000,Swiss franc,2.352428665
May 25 2000,Indian rupee,-4.404169703
May 25 2000,Chinese renmimbi,-5.850532623
May 25 2000,South African rand,10.29668412
May 25 2000,Australian dollar,8.935879945
May 26 2000,US dollar,-6.544953496
May 26 2000,Euro,2.483385799
May 26 2000,Japanese yen,-1.461128282
May 26 2000,Pound sterling,2.237136465
May 26 2000,Canadian dollar,-2.743320611
May 26 2000,Swiss franc,-0.152472228
May 26 2000,Indian rupee,-4.648141694
May 26 2000,Chinese renmimbi,-6.55792277
May 26 2000,South African rand,9.170748184
May 26 2000,Australian dollar,8.412914961
May 29 2000,US dollar,-6.544953496
May 29 2000,Euro,2.273522211
May 29 2000,Japanese yen,-1.244438406
May 29 2000,Pound sterling,1.845637584
May 29 2000,Canadian dollar,-2.934160305
May 29 2000,Swiss franc,-0.130690481
May 29 2000,Indian rupee,-4.363771744
May 29 2000,Chinese renmimbi,-6.562083888
May 29 2000,South African rand,8.630298936
May 29 2000,Australian dollar,7.798999545
May 30 2000,US dollar,-5.890458147
May 30 2000,Euro,2.448408534
May 30 2000,Japanese yen,-1.447882349
May 30 2000,Pound sterling,2.013422819
May 30 2000,Canadian dollar,-1.979961832
May 30 2000,Swiss franc,0.413853191
May 30 2000,Indian rupee,-3.586705111
May 30 2000,Chinese renmimbi,-5.921271638
May 30 2000,South African rand,8.528964702
May 30 2000,Australian dollar,7.571623465
May 31 2000,US dollar,-6.20048226
May 31 2000,Euro,2.693249388
May 31 2000,Japanese yen,-0.436436504
May 31 2000,Pound sterling,1.845637584
May 31 2000,Canadian dollar,-2.719465649
May 31 2000,Swiss franc,0.522761926
May 31 2000,Indian rupee,-3.870282944
May 31 2000,Chinese renmimbi,-6.229194407
May 31 2000,South African rand,6.749985926
May 31 2000,Australian dollar,8.503865393
June 1 2000,US dollar,-6.131588012
June 1 2000,Euro,2.378454005
June 1 2000,Japanese yen,0.576028258
June 1 2000,Pound sterling,2.125279642
June 1 2000,Canadian dollar,-3.101145038
June 1 2000,Swiss franc,0.304944457
June 1 2000,Indian rupee,-3.800576661
June 1 2000,Chinese renmimbi,-6.145972037
June 1 2000,South African rand,7.222879018
June 1 2000,Australian dollar,8.231014097
June 2 2000,US dollar,-2.996899759
